month_start,period,entity,region,department,actual_salary_opex,actual_non_salary_opex,actual_total_opex,budget_salary_opex,budget_non_salary_opex,budget_total_opex,salary_opex_variance,non_salary_opex_variance,total_opex_variance
2025-06-01,2025-06,USA,East,G&A,44924.84,28477.89,73402.73,47456.41,28132.47,74806.61,-2531.57,345.42,-1403.88
2025-06-01,2025-06,USA,East,Marketing,57486.14,34204.16,91690.3,59904.81,33763.55,96402.74,-2418.67,440.61,-4712.44
2025-06-01,2025-06,USA,East,Operations,105670.98,66653.96,172324.94,110148.81,70202.63,174602.37,-4477.83,-3548.67,-2277.43
2025-06-01,2025-06,USA,East,Sales,78813.49,47666.22,126479.71,82463.7,47906.12,132376.88,-3650.21,-239.9,-5897.17
2025-06-01,2025-06,USA,East,Technology,95929.06,64266.38,160195.44,98364.98,64757.22,164706.86,-2435.92,-490.84,-4511.42
2025-06-01,2025-06,USA,International,G&A,37055.88,25283.88,62339.76,38041.43,26286.17,66006.21,-985.55,-1002.29,-3666.45
2025-06-01,2025-06,USA,International,Marketing,51298.27,31856.43,83154.69,53525.52,32297.56,86881.45,-2227.25,-441.13,-3726.76
2025-06-01,2025-06,USA,International,Operations,89493.91,55471.58,144965.49,90525.96,57920.28,151247.5,-1032.05,-2448.7,-6282.01
2025-06-01,2025-06,USA,International,Sales,62038.84,33143.6,95182.44,67677.01,33665.33,99752.31,-5638.17,-521.73,-4569.87
2025-06-01,2025-06,USA,International,Technology,77415.19,44593.93,122009.13,81771.0,46427.13,125132.51,-4355.81,-1833.2,-3123.38
2025-06-01,2025-06,USA,West,G&A,59379.33,31868.36,91247.69,60507.11,34891.44,95402.36,-1127.78,-3023.08,-4154.67
2025-06-01,2025-06,USA,West,Marketing,68393.77,44332.75,112726.52,71081.32,46040.77,117008.57,-2687.55,-1708.02,-4282.05
2025-06-01,2025-06,USA,West,Operations,131578.57,81617.88,213196.45,131645.95,83206.07,221960.8,-67.38,-1588.19,-8764.35
2025-06-01,2025-06,USA,West,Sales,92842.32,56518.57,149360.89,97626.14,57774.64,155119.49,-4783.82,-1256.07,-5758.6
2025-06-01,2025-06,USA,West,Technology,110003.44,67790.82,177794.27,110871.97,70340.96,193969.64,-868.53,-2550.14,-16175.37
2025-07-01,2025-07,Canada,Central,G&A,32556.67,22179.32,54735.99,35778.99,23131.82,54714.57,-3222.32,-952.5,21.42
2025-07-01,2025-07,Canada,Central,Marketing,44824.61,20598.89,65423.51,49192.71,21190.9,70131.55,-4368.1,-592.01,-4708.04
2025-07-01,2025-07,Canada,Central,Operations,83829.52,52552.09,136381.61,86516.45,54454.51,148526.4,-2686.93,-1902.42,-12144.79
2025-07-01,2025-07,Canada,Central,Sales,62085.0,41517.26,103602.27,64046.42,45004.67,108951.0,-1961.42,-3487.41,-5348.73
2025-07-01,2025-07,Canada,Central,Technology,65791.52,46181.01,111972.53,68526.63,49339.64,117259.6,-2735.11,-3158.63,-5287.07
2025-07-01,2025-07,Canada,East,G&A,31374.35,18466.47,49840.82,32225.71,19976.92,50373.87,-851.36,-1510.45,-533.05
2025-07-01,2025-07,Canada,East,Marketing,38991.37,21101.14,60092.51,40591.23,20680.32,59965.01,-1599.86,420.82,127.5
2025-07-01,2025-07,Canada,East,Operations,72206.29,41680.83,113887.13,72345.24,44896.04,118497.85,-138.95,-3215.21,-4610.72
2025-07-01,2025-07,Canada,East,Sales,60666.27,32835.39,93501.66,64296.89,35300.96,98779.52,-3630.62,-2465.57,-5277.86
2025-07-01,2025-07,Canada,East,Technology,62036.68,47051.12,109087.8,64345.47,48732.85,116975.3,-2308.79,-1681.73,-7887.5
2025-07-01,2025-07,Canada,International,G&A,24134.21,16703.7,40837.92,24837.89,17966.74,42890.79,-703.68,-1263.04,-2052.87
2025-07-01,2025-07,Canada,International,Marketing,35449.73,21952.78,57402.51,37318.95,23496.29,60747.48,-1869.22,-1543.51,-3344.97
2025-07-01,2025-07,Canada,International,Operations,64876.37,45462.96,110339.33,65852.93,45303.64,119653.93,-976.56,159.32,-9314.6
2025-07-01,2025-07,Canada,International,Sales,48195.4,29905.32,78100.71,48950.36,32591.97,82434.08,-754.96,-2686.65,-4333.37
2025-07-01,2025-07,Canada,International,Technology,61022.25,35637.02,96659.28,62144.43,34744.77,99872.35,-1122.18,892.25,-3213.07
2025-07-01,2025-07,Canada,West,G&A,42160.97,24889.97,67050.94,42762.99,25932.13,67772.24,-602.02,-1042.16,-721.3
2025-07-01,2025-07,Canada,West,Marketing,50779.07,33231.12,84010.19,53704.14,34616.07,90170.05,-2925.07,-1384.95,-6159.86
2025-07-01,2025-07,Canada,West,Operations,94581.08,52774.64,147355.73,100546.59,58985.59,155585.77,-5965.51,-6210.95,-8230.04
2025-07-01,2025-07,Canada,West,Sales,71020.04,49161.02,120181.06,73077.68,52244.48,122345.01,-2057.64,-3083.46,-2163.95
2025-07-01,2025-07,Canada,West,Technology,82796.37,52800.51,135596.88,83079.22,55266.32,140399.38,-282.85,-2465.81,-4802.5
2025-07-01,2025-07,UK,Central,G&A,26785.06,19782.55,46567.6,28542.73,19936.85,48744.68,-1757.67,-154.3,-2177.08
2025-07-01,2025-07,UK,Central,Marketing,38682.14,22138.22,60820.36,40888.58,22915.05,64760.96,-2206.44,-776.83,-3940.6
2025-07-01,2025-07,UK,Central,Operations,66971.51,45514.3,112485.81,69195.41,46806.36,112268.03,-2223.9,-1292.06,217.78
2025-07-01,2025-07,UK,Central,Sales,51073.62,34028.8,85102.42,52431.43,35777.37,90293.64,-1357.81,-1748.57,-5191.22
2025-07-01,2025-07,UK,Central,Technology,65298.81,35228.31,100527.12,65404.16,36473.52,102035.85,-105.35,-1245.21,-1508.73
2025-07-01,2025-07,UK,East,G&A,27518.77,16902.17,44420.94,27797.55,18285.02,43173.05,-278.78,-1382.85,1247.89
2025-07-01,2025-07,UK,East,Marketing,34009.89,21128.96,55138.85,35422.23,21105.11,56756.16,-1412.34,23.85,-1617.31
2025-07-01,2025-07,UK,East,Operations,60745.88,38395.42,99141.3,65202.05,39193.97,100896.26,-4456.17,-798.55,-1754.96
2025-07-01,2025-07,UK,East,Sales,45254.68,26139.33,71394.01,47008.97,26923.28,76881.46,-1754.29,-783.95,-5487.45
2025-07-01,2025-07,UK,East,Technology,60967.74,38756.22,99723.96,62559.37,40283.13,100989.08,-1591.63,-1526.91,-1265.12
2025-07-01,2025-07,UK,International,G&A,21028.37,14486.97,35515.34,22043.18,15179.57,35750.49,-1014.81,-692.6,-235.15
2025-07-01,2025-07,UK,International,Marketing,28721.63,16939.69,45661.31,30643.22,17484.05,49113.51,-1921.59,-544.36,-3452.2
2025-07-01,2025-07,UK,International,Operations,60143.94,31258.11,91402.06,64897.66,32659.83,97196.41,-4753.72,-1401.72,-5794.35
2025-07-01,2025-07,UK,International,Sales,40549.84,23546.37,64096.21,42220.39,24423.67,68193.55,-1670.55,-877.3,-4097.34
2025-07-01,2025-07,UK,International,Technology,46014.4,28202.99,74217.39,47818.29,29583.24,78920.25,-1803.89,-1380.25,-4702.86
2025-07-01,2025-07,UK,West,G&A,32639.09,18274.94,50914.03,32277.41,18568.14,56137.39,361.68,-293.2,-5223.36
2025-07-01,2025-07,UK,West,Marketing,41829.3,25855.05,67684.35,42210.5,25909.52,67092.3,-381.2,-54.47,592.05
2025-07-01,2025-07,UK,West,Operations,72878.04,48855.71,121733.75,74801.5,51864.28,120093.06,-1923.46,-3008.57,1640.69
2025-07-01,2025-07,UK,West,Sales,58098.97,38587.77,96686.74,55360.12,39564.72,106860.85,2738.85,-976.95,-10174.11
2025-07-01,2025-07,UK,West,Technology,76870.62,48632.38,125503.0,79315.52,51125.58,123828.32,-2444.9,-2493.2,1674.68
2025-07-01,2025-07,USA,Central,G&A,44217.52,26152.65,70370.17,46432.42,27909.58,74929.37,-2214.9,-1756.93,-4559.2
2025-07-01,2025-07,USA,Central,Marketing,57459.67,30775.31,88234.98,60381.59,30919.9,87289.52,-2921.92,-144.59,945.46
2025-07-01,2025-07,USA,Central,Operations,123974.07,69537.14,193511.21,131383.26,71216.28,207134.06,-7409.19,-1679.14,-13622.85
2025-07-01,2025-07,USA,Central,Sales,82406.84,53525.08,135931.92,84802.62,55626.65,136074.81,-2395.78,-2101.57,-142.89
2025-07-01,2025-07,USA,Central,Technology,98546.35,60427.69,158974.04,103363.45,65134.33,163759.04,-4817.1,-4706.64,-4785.0
2025-07-01,2025-07,USA,East,G&A,46620.4,23529.52,70149.92,48450.31,24338.36,72998.33,-1829.91,-808.84,-2848.41
2025-07-01,2025-07,USA,East,Marketing,60590.58,33848.42,94439.0,61896.72,36026.46,101481.66,-1306.14,-2178.04,-7042.66
2025-07-01,2025-07,USA,East,Operations,101586.21,60882.67,162468.88,107413.37,65093.53,178141.21,-5827.16,-4210.86,-15672.33
2025-07-01,2025-07,USA,East,Sales,65935.83,46098.53,112034.36,69881.53,44260.58,118330.71,-3945.7,1837.95,-6296.35
2025-07-01,2025-07,USA,East,Technology,100834.43,55201.51,156035.94,108836.45,59261.42,158954.47,-8002.02,-4059.91,-2918.53
2025-07-01,2025-07,USA,International,G&A,32720.13,20303.86,53024.0,33623.65,22200.38,53123.53,-903.52,-1896.52,-99.53
2025-07-01,2025-07,USA,International,Marketing,46401.23,28954.76,75355.99,48509.79,30182.47,77619.58,-2108.56,-1227.71,-2263.59
2025-07-01,2025-07,USA,International,Operations,85863.72,47230.79,133094.51,82647.3,50188.06,140291.44,3216.42,-2957.27,-7196.93
2025-07-01,2025-07,USA,International,Sales,65613.39,39628.01,105241.4,68854.63,41804.01,103362.55,-3241.24,-2176.0,1878.85
2025-07-01,2025-07,USA,International,Technology,83396.44,55156.37,138552.81,83960.05,57636.36,138939.52,-563.61,-2479.99,-386.71
2025-07-01,2025-07,USA,West,G&A,52563.54,34167.5,86731.03,55371.74,35780.81,90824.43,-2808.2,-1613.31,-4093.4
2025-07-01,2025-07,USA,West,Marketing,73165.14,38039.82,111204.96,76734.49,38942.31,120998.3,-3569.35,-902.49,-9793.34
2025-07-01,2025-07,USA,West,Operations,129906.69,79309.82,209216.51,135019.73,85374.78,215409.6,-5113.04,-6064.96,-6193.09
2025-07-01,2025-07,USA,West,Sales,97082.93,53345.68,150428.61,102067.94,54813.17,154074.94,-4985.01,-1467.49,-3646.33
2025-07-01,2025-07,USA,West,Technology,106520.7,72920.58,179441.28,113177.57,77464.64,183763.71,-6656.87,-4544.06,-4322.43
2025-08-01,2025-08,Canada,Central,G&A,33869.57,22041.35,55910.91,33964.28,23189.26,58328.18,-94.71,-1147.91,-2417.27
2025-08-01,2025-08,Canada,Central,Marketing,44087.0,25596.44,69683.44,43920.81,27019.19,70008.71,166.19,-1422.75,-325.27
2025-08-01,2025-08,Canada,Central,Operations,75887.78,57207.91,133095.69,80466.46,59833.95,136440.64,-4578.68,-2626.04,-3344.95
2025-08-01,2025-08,Canada,Central,Sales,56267.04,39758.07,96025.11,56015.94,41475.05,99947.06,251.1,-1716.98,-3921.95
2025-08-01,2025-08,Canada,Central,Technology,73368.7,44393.71,117762.41,76536.98,48507.38,114954.9,-3168.28,-4113.67,2807.51
2025-08-01,2025-08,Canada,East,G&A,31490.6,20037.43,51528.03,34143.57,19962.64,55468.9,-2652.97,74.79,-3940.87
2025-08-01,2025-08,Canada,East,Marketing,45301.19,25400.47,70701.66,46395.62,26569.61,75961.57,-1094.43,-1169.14,-5259.91
2025-08-01,2025-08,Canada,East,Operations,78445.55,49115.65,127561.2,80317.36,49042.28,136958.99,-1871.81,73.37,-9397.79
2025-08-01,2025-08,Canada,East,Sales,58216.02,37730.36,95946.38,56026.8,38680.02,100736.36,2189.22,-949.66,-4789.98
2025-08-01,2025-08,Canada,East,Technology,73373.66,42303.52,115677.18,76303.59,43337.32,113654.96,-2929.93,-1033.8,2022.22
2025-08-01,2025-08,Canada,International,G&A,26016.83,18230.47,44247.3,26293.82,19147.95,44496.72,-276.99,-917.48,-249.42
2025-08-01,2025-08,Canada,International,Marketing,33613.79,20360.87,53974.66,36254.97,21212.37,55308.66,-2641.18,-851.5,-1334.0
2025-08-01,2025-08,Canada,International,Operations,64739.22,39934.07,104673.3,67094.7,43244.09,107451.01,-2355.48,-3310.02,-2777.71
2025-08-01,2025-08,Canada,International,Sales,47243.56,31447.99,78691.55,48833.04,32258.45,82207.9,-1589.48,-810.46,-3516.35
2025-08-01,2025-08,Canada,International,Technology,63790.35,34156.7,97947.05,64189.37,35040.22,103237.4,-399.02,-883.52,-5290.35
2025-08-01,2025-08,Canada,West,G&A,38676.55,25826.61,64503.17,39877.82,25981.62,66480.63,-1201.27,-155.01,-1977.46
2025-08-01,2025-08,Canada,West,Marketing,52792.3,30174.04,82966.34,56470.17,31867.64,84403.68,-3677.87,-1693.6,-1437.34
2025-08-01,2025-08,Canada,West,Operations,94109.84,60771.21,154881.05,94484.47,66772.91,159729.36,-374.63,-6001.7,-4848.31
2025-08-01,2025-08,Canada,West,Sales,73252.48,46000.42,119252.91,73444.78,46973.23,126128.59,-192.3,-972.81,-6875.68
2025-08-01,2025-08,Canada,West,Technology,82150.38,51174.54,133324.93,85936.13,49367.16,135975.77,-3785.75,1807.38,-2650.84
2025-08-01,2025-08,UK,Central,G&A,27219.51,18020.11,45239.61,28201.8,18354.66,46129.4,-982.29,-334.55,-889.79
2025-08-01,2025-08,UK,Central,Marketing,35795.17,22606.9,58402.07,37073.89,23254.01,60462.31,-1278.72,-647.11,-2060.24
2025-08-01,2025-08,UK,Central,Operations,64280.51,40720.56,105001.07,65257.22,43801.83,110238.81,-976.71,-3081.27,-5237.74
2025-08-01,2025-08,UK,Central,Sales,54101.24,30230.39,84331.63,60165.98,29708.13,88997.62,-6064.74,522.26,-4665.99
2025-08-01,2025-08,UK,Central,Technology,66855.84,38350.4,105206.24,70580.85,41952.05,109266.96,-3725.01,-3601.65,-4060.72
2025-08-01,2025-08,UK,East,G&A,27135.87,14235.81,41371.68,28154.2,15088.3,42255.92,-1018.33,-852.49,-884.24
2025-08-01,2025-08,UK,East,Marketing,35598.24,23341.84,58940.07,36510.06,24134.75,60119.88,-911.82,-792.91,-1179.81
2025-08-01,2025-08,UK,East,Operations,67069.73,39349.18,106418.91,71765.74,41131.13,112485.33,-4696.01,-1781.95,-6066.42
2025-08-01,2025-08,UK,East,Sales,47798.12,28060.61,75858.73,52643.5,30026.77,81198.27,-4845.38,-1966.16,-5339.54
2025-08-01,2025-08,UK,East,Technology,59932.68,40112.5,100045.17,63120.66,41586.69,103737.72,-3187.98,-1474.19,-3692.55
2025-08-01,2025-08,UK,International,G&A,21807.48,15019.61,36827.09,23265.44,15635.49,38341.73,-1457.96,-615.88,-1514.64
2025-08-01,2025-08,UK,International,Marketing,32362.77,15882.64,48245.41,33610.41,15839.65,50919.32,-1247.64,42.99,-2673.91
2025-08-01,2025-08,UK,International,Operations,51026.41,41684.36,92710.76,54582.34,45736.73,99408.07,-3555.93,-4052.37,-6697.31
2025-08-01,2025-08,UK,International,Sales,42615.95,23385.02,66000.98,42481.47,24875.41,69114.64,134.48,-1490.39,-3113.66
2025-08-01,2025-08,UK,International,Technology,54903.19,34301.17,89204.36,56292.09,35096.87,97311.41,-1388.9,-795.7,-8107.05
2025-08-01,2025-08,UK,West,G&A,33561.43,20481.13,54042.56,35355.18,20471.8,52287.53,-1793.75,9.33,1755.03
2025-08-01,2025-08,UK,West,Marketing,45389.19,29182.69,74571.88,48266.66,29443.41,75157.66,-2877.47,-260.72,-585.78
2025-08-01,2025-08,UK,West,Operations,78224.92,47682.57,125907.48,81965.35,47784.86,135953.73,-3740.43,-102.29,-10046.25
2025-08-01,2025-08,UK,West,Sales,60029.17,41020.68,101049.85,63586.7,40754.86,111255.08,-3557.53,265.82,-10205.23
2025-08-01,2025-08,UK,West,Technology,79947.97,45971.23,125919.2,87642.95,48055.72,130751.44,-7694.98,-2084.49,-4832.24
2025-08-01,2025-08,USA,Central,G&A,49945.61,28982.25,78927.86,52197.19,30163.3,82499.2,-2251.58,-1181.05,-3571.34
2025-08-01,2025-08,USA,Central,Marketing,55909.94,34514.39,90424.33,60277.6,34857.8,93280.98,-4367.66,-343.41,-2856.65
2025-08-01,2025-08,USA,Central,Operations,118230.52,69637.46,187867.98,122104.44,74675.78,194135.59,-3873.92,-5038.32,-6267.61
2025-08-01,2025-08,USA,Central,Sales,84068.74,50399.42,134468.16,88484.83,52120.16,146347.45,-4416.09,-1720.74,-11879.29
2025-08-01,2025-08,USA,Central,Technology,97032.16,64329.96,161362.11,106168.46,69893.34,165053.61,-9136.3,-5563.38,-3691.5
2025-08-01,2025-08,USA,East,G&A,42914.53,28412.78,71327.32,45166.63,29355.88,73801.61,-2252.1,-943.1,-2474.29
2025-08-01,2025-08,USA,East,Marketing,56259.41,39650.18,95909.59,59861.47,41594.19,100227.37,-3602.06,-1944.01,-4317.78
2025-08-01,2025-08,USA,East,Operations,100940.34,66327.17,167267.51,103632.72,68423.88,172690.53,-2692.38,-2096.71,-5423.02
2025-08-01,2025-08,USA,East,Sales,77612.47,52498.72,130111.18,79896.09,56399.21,137438.41,-2283.62,-3900.49,-7327.23
2025-08-01,2025-08,USA,East,Technology,88200.13,62232.02,150432.15,94371.97,66651.36,158575.45,-6171.84,-4419.34,-8143.3
2025-08-01,2025-08,USA,International,G&A,38148.54,25367.88,63516.42,40335.33,25513.53,63586.99,-2186.79,-145.65,-70.57
2025-08-01,2025-08,USA,International,Marketing,47811.5,33016.46,80827.97,51314.93,34594.73,82739.71,-3503.43,-1578.27,-1911.74
2025-08-01,2025-08,USA,International,Operations,86539.88,45262.8,131802.68,87428.13,49350.97,134902.74,-888.25,-4088.17,-3100.06
2025-08-01,2025-08,USA,International,Sales,63713.52,42265.31,105978.83,67832.49,44504.2,111662.47,-4118.97,-2238.89,-5683.64
2025-08-01,2025-08,USA,International,Technology,82872.22,51651.89,134524.11,85990.89,54688.68,143125.53,-3118.67,-3036.79,-8601.42
2025-08-01,2025-08,USA,West,G&A,55065.12,35064.89,90130.01,58563.5,35396.12,95221.08,-3498.38,-331.23,-5091.07
2025-08-01,2025-08,USA,West,Marketing,65755.12,42290.84,108045.96,63864.28,43681.9,110216.76,1890.84,-1391.06,-2170.8
2025-08-01,2025-08,USA,West,Operations,127638.83,74981.7,202620.53,127780.75,79075.78,206044.18,-141.92,-4094.08,-3423.65
2025-08-01,2025-08,USA,West,Sales,95487.93,54431.66,149919.59,99559.24,54465.71,147667.64,-4071.31,-34.05,2251.95
2025-08-01,2025-08,USA,West,Technology,115469.15,69990.13,185459.29,120707.8,68569.8,183514.71,-5238.65,1420.33,1944.58
2025-09-01,2025-09,Canada,Central,G&A,36283.58,22595.6,58879.18,36588.15,23431.99,61917.39,-304.57,-836.39,-3038.21
2025-09-01,2025-09,Canada,Central,Marketing,44959.94,31150.96,76110.9,45835.74,31472.64,79036.05,-875.8,-321.68,-2925.15
2025-09-01,2025-09,Canada,Central,Operations,72239.79,45532.19,117771.98,71025.32,47978.22,129811.99,1214.47,-2446.03,-12040.01
2025-09-01,2025-09,Canada,Central,Sales,62005.43,36704.52,98709.94,66378.95,39540.88,99121.17,-4373.52,-2836.36,-411.23
2025-09-01,2025-09,Canada,Central,Technology,74539.44,47143.56,121683.0,76945.23,46940.26,123146.31,-2405.79,203.3,-1463.31
2025-09-01,2025-09,Canada,East,G&A,33255.44,17447.46,50702.9,34711.22,17919.5,53404.85,-1455.78,-472.04,-2701.95
2025-09-01,2025-09,Canada,East,Marketing,40959.66,27130.77,68090.42,45535.05,28007.64,70391.05,-4575.39,-876.87,-2300.63
2025-09-01,2025-09,Canada,East,Operations,75953.53,51647.06,127600.59,76266.69,53990.88,137718.38,-313.16,-2343.82,-10117.79
2025-09-01,2025-09,Canada,East,Sales,59225.67,37946.64,97172.3,63571.81,41808.4,99064.77,-4346.14,-3861.76,-1892.47
2025-09-01,2025-09,Canada,East,Technology,68303.8,35482.04,103785.84,69719.77,37369.06,106828.13,-1415.97,-1887.02,-3042.29
2025-09-01,2025-09,Canada,International,G&A,26702.86,19254.44,45957.3,28307.3,20449.52,47391.73,-1604.44,-1195.08,-1434.43
2025-09-01,2025-09,Canada,International,Marketing,36564.25,21988.64,58552.89,36803.13,23122.22,62447.34,-238.88,-1133.58,-3894.45
2025-09-01,2025-09,Canada,International,Operations,64897.55,38321.94,103219.49,67294.89,38214.45,107487.49,-2397.34,107.49,-4268.0
2025-09-01,2025-09,Canada,International,Sales,51378.59,34030.84,85409.42,53165.44,34134.75,93575.5,-1786.85,-103.91,-8166.08
2025-09-01,2025-09,Canada,International,Technology,60093.23,34340.52,94433.75,62524.36,34237.58,102189.86,-2431.13,102.94,-7756.11
2025-09-01,2025-09,Canada,West,G&A,37331.75,25205.91,62537.67,40494.15,25831.12,65474.89,-3162.4,-625.21,-2937.22
2025-09-01,2025-09,Canada,West,Marketing,49957.44,27734.69,77692.12,49719.06,28511.44,82628.73,238.38,-776.75,-4936.61
2025-09-01,2025-09,Canada,West,Operations,93806.23,53228.37,147034.6,95852.23,56212.99,150275.85,-2046.0,-2984.62,-3241.25
2025-09-01,2025-09,Canada,West,Sales,66580.44,42874.78,109455.21,68137.42,42608.13,114245.21,-1556.98,266.65,-4790.0
2025-09-01,2025-09,Canada,West,Technology,90781.38,46204.49,136985.87,92721.35,50773.82,143030.88,-1939.97,-4569.33,-6045.01
2025-09-01,2025-09,UK,Central,G&A,27843.46,17694.05,45537.51,30736.08,18636.04,47522.25,-2892.62,-941.99,-1984.74
2025-09-01,2025-09,UK,Central,Marketing,37880.48,26414.12,64294.6,40219.98,27857.8,71646.4,-2339.5,-1443.68,-7351.8
2025-09-01,2025-09,UK,Central,Operations,76736.72,47373.4,124110.12,82640.88,50149.83,133024.34,-5904.16,-2776.43,-8914.22
2025-09-01,2025-09,UK,Central,Sales,51185.35,33351.1,84536.45,49309.4,34386.3,91831.7,1875.95,-1035.2,-7295.25
2025-09-01,2025-09,UK,Central,Technology,71562.82,37823.04,109385.85,72425.18,40333.63,114985.75,-862.36,-2510.59,-5599.9
2025-09-01,2025-09,UK,East,G&A,29129.02,17390.92,46519.95,29764.32,18564.32,46689.36,-635.3,-1173.4,-169.41
2025-09-01,2025-09,UK,East,Marketing,36387.49,17640.93,54028.42,38635.86,18858.77,59230.05,-2248.37,-1217.84,-5201.63
2025-09-01,2025-09,UK,East,Operations,63403.21,39945.73,103348.94,67128.32,41769.87,108468.88,-3725.11,-1824.14,-5119.94
2025-09-01,2025-09,UK,East,Sales,46687.45,26700.59,73388.03,49564.41,26543.12,73372.68,-2876.96,157.47,15.35
2025-09-01,2025-09,UK,East,Technology,62777.54,34787.84,97565.38,64529.85,38233.38,105229.43,-1752.31,-3445.54,-7664.05
2025-09-01,2025-09,UK,International,G&A,22210.24,14894.81,37105.06,23309.05,15295.99,38723.88,-1098.81,-401.18,-1618.82
2025-09-01,2025-09,UK,International,Marketing,31620.68,16185.34,47806.02,33691.95,16565.18,51500.52,-2071.27,-379.84,-3694.5
2025-09-01,2025-09,UK,International,Operations,56126.97,36332.2,92459.17,59367.31,37128.79,92578.53,-3240.34,-796.59,-119.36
2025-09-01,2025-09,UK,International,Sales,39832.51,25034.75,64867.25,40711.89,26095.0,69167.72,-879.38,-1060.25,-4300.47
2025-09-01,2025-09,UK,International,Technology,50542.79,31226.38,81769.17,54146.69,31797.01,87572.36,-3603.9,-570.63,-5803.19
2025-09-01,2025-09,UK,West,G&A,33259.95,18686.48,51946.43,34106.3,19738.97,53014.7,-846.35,-1052.49,-1068.27
2025-09-01,2025-09,UK,West,Marketing,41739.13,29201.31,70940.44,44165.18,29441.85,75094.85,-2426.05,-240.54,-4154.41
2025-09-01,2025-09,UK,West,Operations,80626.46,45825.45,126451.91,82880.63,46307.61,128107.25,-2254.17,-482.16,-1655.34
