month_start,period,entity,region,department,actual_ending_headcount,actual_payroll_cost,budget_ending_headcount,budget_payroll_cost,headcount_variance,payroll_variance
2025-10-01,2025-10,UK,West,Technology,11,90176.89,11.11,96755.54,-0.11,-6578.65
2025-10-01,2025-10,USA,Central,G&A,8,60826.31,8.34,64048.95,-0.34,-3222.64
2025-10-01,2025-10,USA,Central,Marketing,11,83039.49,11.82,82033.57,-0.82,1005.92
2025-10-01,2025-10,USA,Central,Operations,23,177597.39,24.43,183969.14,-1.43,-6371.75
2025-10-01,2025-10,USA,Central,Sales,17,111984.96,17.71,111957.99,-0.71,26.97
2025-10-01,2025-10,USA,Central,Technology,14,123744.19,14.33,131325.03,-0.33,-7580.84
2025-10-01,2025-10,USA,East,G&A,7,43807.99,7.39,44562.77,-0.39,-754.78
2025-10-01,2025-10,USA,East,Marketing,10,75405.19,11.2,78908.15,-1.2,-3502.96
2025-10-01,2025-10,USA,East,Operations,21,138835.92,21.93,142314.48,-0.93,-3478.56
2025-10-01,2025-10,USA,East,Sales,18,122913.55,18.71,124841.58,-0.71,-1928.03
2025-10-01,2025-10,USA,East,Technology,15,110767.35,15.35,118929.16,-0.35,-8161.81
2025-10-01,2025-10,USA,International,G&A,6,42813.82,6.21,44944.2,-0.21,-2130.38
2025-10-01,2025-10,USA,International,Marketing,9,51678.65,9.44,54622.78,-0.44,-2944.13
2025-10-01,2025-10,USA,International,Operations,17,146246.99,17.69,151040.14,-0.69,-4793.15
2025-10-01,2025-10,USA,International,Sales,15,101673.08,15.66,105986.98,-0.66,-4313.9
2025-10-01,2025-10,USA,International,Technology,12,82767.74,12.73,84791.08,-0.73,-2023.34
2025-10-01,2025-10,USA,West,G&A,8,73201.57,8.32,73500.69,-0.32,-299.12
2025-10-01,2025-10,USA,West,Marketing,12,96146.91,12.11,98921.03,-0.11,-2774.12
2025-10-01,2025-10,USA,West,Operations,27,201284.76,28.44,208334.1,-1.44,-7049.34
2025-10-01,2025-10,USA,West,Sales,20,127455.14,20.78,128800.88,-0.78,-1345.74
2025-10-01,2025-10,USA,West,Technology,16,93357.24,15.29,97754.69,0.71,-4397.45
2025-11-01,2025-11,Canada,Central,G&A,5,32433.2,4.98,35263.91,0.02,-2830.71
2025-11-01,2025-11,Canada,Central,Marketing,7,55678.35,7.12,57523.35,-0.12,-1845.0
2025-11-01,2025-11,Canada,Central,Operations,15,124102.38,14.99,129400.11,0.01,-5297.73
2025-11-01,2025-11,Canada,Central,Sales,13,99307.1,13.57,99525.89,-0.57,-218.79
2025-11-01,2025-11,Canada,Central,Technology,10,78386.41,10.35,80173.3,-0.35,-1786.89
2025-11-01,2025-11,Canada,East,G&A,5,39895.35,5.14,40416.25,-0.14,-520.9
2025-11-01,2025-11,Canada,East,Marketing,8,55248.94,7.94,55675.07,0.06,-426.13
2025-11-01,2025-11,Canada,East,Operations,18,119679.12,19.0,120581.89,-1.0,-902.77
2025-11-01,2025-11,Canada,East,Sales,12,76896.94,12.64,78839.52,-0.64,-1942.58
2025-11-01,2025-11,Canada,East,Technology,10,64887.02,10.16,68507.89,-0.16,-3620.87
2025-11-01,2025-11,Canada,International,G&A,4,32618.02,4.08,33730.43,-0.08,-1112.41
2025-11-01,2025-11,Canada,International,Marketing,6,42326.88,6.26,46748.26,-0.26,-4421.38
2025-11-01,2025-11,Canada,International,Operations,13,91995.92,13.76,92622.06,-0.76,-626.14
2025-11-01,2025-11,Canada,International,Sales,11,85935.0,11.03,89999.26,-0.03,-4064.26
2025-11-01,2025-11,Canada,International,Technology,9,71534.05,8.78,75601.48,0.22,-4067.43
2025-11-01,2025-11,Canada,West,G&A,6,48575.8,6.35,49599.53,-0.35,-1023.73
2025-11-01,2025-11,Canada,West,Marketing,9,55263.7,9.23,55462.77,-0.23,-199.07
2025-11-01,2025-11,Canada,West,Operations,20,133540.79,21.4,137901.41,-1.4,-4360.62
2025-11-01,2025-11,Canada,West,Sales,14,78736.03,14.52,76878.46,-0.52,1857.57
2025-11-01,2025-11,Canada,West,Technology,12,106255.12,12.35,107704.65,-0.35,-1449.53
2025-11-01,2025-11,UK,Central,G&A,5,43948.09,5.18,44725.47,-0.18,-777.38
2025-11-01,2025-11,UK,Central,Marketing,7,57415.18,7.37,58369.32,-0.37,-954.14
2025-11-01,2025-11,UK,Central,Operations,15,111581.93,15.87,120625.7,-0.87,-9043.77
2025-11-01,2025-11,UK,Central,Sales,11,67723.1,11.42,68300.88,-0.42,-577.78
2025-11-01,2025-11,UK,Central,Technology,9,57029.5,9.28,57802.06,-0.28,-772.56
2025-11-01,2025-11,UK,East,G&A,4,32416.55,4.17,33110.68,-0.17,-694.13
2025-11-01,2025-11,UK,East,Marketing,6,37411.42,5.97,39047.98,0.03,-1636.56
2025-11-01,2025-11,UK,East,Operations,14,91828.29,14.69,91344.94,-0.69,483.35
2025-11-01,2025-11,UK,East,Sales,11,58651.61,11.3,61920.61,-0.3,-3269.0
2025-11-01,2025-11,UK,East,Technology,8,62310.94,8.2,64353.76,-0.2,-2042.82
2025-11-01,2025-11,UK,International,G&A,4,27942.32,4.02,28607.26,-0.02,-664.94
2025-11-01,2025-11,UK,International,Marketing,5,35529.09,5.37,37035.07,-0.37,-1505.98
2025-11-01,2025-11,UK,International,Operations,12,77577.47,11.94,80192.36,0.06,-2614.89
2025-11-01,2025-11,UK,International,Sales,9,50738.06,9.77,53613.69,-0.77,-2875.63
2025-11-01,2025-11,UK,International,Technology,8,62968.58,8.88,66579.86,-0.88,-3611.28
2025-11-01,2025-11,UK,West,G&A,5,36384.47,5.08,37183.75,-0.08,-799.28
2025-11-01,2025-11,UK,West,Marketing,8,52060.82,8.15,52510.25,-0.15,-449.43
2025-11-01,2025-11,UK,West,Operations,17,110518.89,17.81,114199.55,-0.81,-3680.66
2025-11-01,2025-11,UK,West,Sales,13,110419.3,12.72,113082.9,0.28,-2663.6
2025-11-01,2025-11,UK,West,Technology,11,78617.62,10.85,79585.13,0.15,-967.51
2025-11-01,2025-11,USA,Central,G&A,8,70374.53,8.52,71599.88,-0.52,-1225.35
2025-11-01,2025-11,USA,Central,Marketing,10,70081.98,10.34,76331.81,-0.34,-6249.83
2025-11-01,2025-11,USA,Central,Operations,25,197658.57,26.53,206355.03,-1.53,-8696.46
2025-11-01,2025-11,USA,Central,Sales,18,137929.08,18.2,138279.68,-0.2,-350.6
2025-11-01,2025-11,USA,Central,Technology,14,96961.05,14.35,102153.63,-0.35,-5192.58
2025-11-01,2025-11,USA,East,G&A,7,47258.28,7.21,47106.03,-0.21,152.25
2025-11-01,2025-11,USA,East,Marketing,10,63950.0,10.66,66249.22,-0.66,-2299.22
2025-11-01,2025-11,USA,East,Operations,23,194933.49,23.2,207875.61,-0.2,-12942.12
2025-11-01,2025-11,USA,East,Sales,18,122209.01,17.65,121446.41,0.35,762.6
2025-11-01,2025-11,USA,East,Technology,14,97923.19,14.29,98509.16,-0.29,-585.97
2025-11-01,2025-11,USA,International,G&A,6,42213.42,6.5,41011.98,-0.5,1201.44
2025-11-01,2025-11,USA,International,Marketing,8,48116.89,8.61,46625.65,-0.61,1491.24
2025-11-01,2025-11,USA,International,Operations,21,151986.03,21.66,159744.19,-0.66,-7758.16
2025-11-01,2025-11,USA,International,Sales,13,95436.53,13.55,100961.47,-0.55,-5524.94
2025-11-01,2025-11,USA,International,Technology,11,73456.74,11.69,72711.29,-0.69,745.45
2025-11-01,2025-11,USA,West,G&A,9,73002.35,9.25,78550.38,-0.25,-5548.03
2025-11-01,2025-11,USA,West,Marketing,12,72353.16,12.25,72510.14,-0.25,-156.98
2025-11-01,2025-11,USA,West,Operations,26,181515.81,26.03,194371.27,-0.03,-12855.46
2025-11-01,2025-11,USA,West,Sales,20,134660.93,19.93,144103.52,0.07,-9442.59
2025-11-01,2025-11,USA,West,Technology,17,146310.06,17.09,147273.69,-0.09,-963.63
2025-12-01,2025-12,Canada,Central,G&A,6,43371.56,6.07,44420.41,-0.07,-1048.85
2025-12-01,2025-12,Canada,Central,Marketing,8,55626.87,8.78,57331.47,-0.78,-1704.6
2025-12-01,2025-12,Canada,Central,Operations,17,144541.16,18.04,147738.53,-1.04,-3197.37
2025-12-01,2025-12,Canada,Central,Sales,13,102815.26,12.8,104958.99,0.2,-2143.73
2025-12-01,2025-12,Canada,Central,Technology,11,90848.71,11.29,92804.83,-0.29,-1956.12
2025-12-01,2025-12,Canada,East,G&A,5,34341.4,4.96,35638.93,0.04,-1297.53
2025-12-01,2025-12,Canada,East,Marketing,7,58240.66,7.2,58664.13,-0.2,-423.47
2025-12-01,2025-12,Canada,East,Operations,17,137057.94,17.27,136413.1,-0.27,644.84
2025-12-01,2025-12,Canada,East,Sales,12,74552.92,12.11,79063.45,-0.11,-4510.53
2025-12-01,2025-12,Canada,East,Technology,11,76828.46,11.61,80846.96,-0.61,-4018.5
2025-12-01,2025-12,Canada,International,G&A,5,32296.93,5.33,33370.36,-0.33,-1073.43
2025-12-01,2025-12,Canada,International,Marketing,6,40436.85,6.49,41310.61,-0.49,-873.76
2025-12-01,2025-12,Canada,International,Operations,14,83167.9,13.72,83267.82,0.28,-99.92
2025-12-01,2025-12,Canada,International,Sales,10,71843.54,10.25,74380.05,-0.25,-2536.51
2025-12-01,2025-12,Canada,International,Technology,9,67747.52,8.84,72647.15,0.16,-4899.63
2025-12-01,2025-12,Canada,West,G&A,6,34941.2,6.5,36467.12,-0.5,-1525.92
2025-12-01,2025-12,Canada,West,Marketing,9,49598.81,9.3,53344.93,-0.3,-3746.12
2025-12-01,2025-12,Canada,West,Operations,20,137946.42,20.77,140315.56,-0.77,-2369.14
2025-12-01,2025-12,Canada,West,Sales,15,118357.53,15.41,120564.68,-0.41,-2207.15
2025-12-01,2025-12,Canada,West,Technology,13,93622.38,12.8,96607.19,0.2,-2984.81
2025-12-01,2025-12,UK,Central,G&A,4,30295.94,4.07,31843.26,-0.07,-1547.32
2025-12-01,2025-12,UK,Central,Marketing,6,35914.47,5.72,36974.52,0.28,-1060.05
2025-12-01,2025-12,UK,Central,Operations,15,103592.48,15.55,109025.99,-0.55,-5433.51
2025-12-01,2025-12,UK,Central,Sales,10,63921.7,10.26,61300.77,-0.26,2620.93
2025-12-01,2025-12,UK,Central,Technology,9,72408.84,8.76,73600.7,0.24,-1191.86
2025-12-01,2025-12,UK,East,G&A,5,37550.84,5.37,37260.46,-0.37,290.38
2025-12-01,2025-12,UK,East,Marketing,6,39573.91,6.17,42013.3,-0.17,-2439.39
2025-12-01,2025-12,UK,East,Operations,15,106989.81,16.38,109470.77,-1.38,-2480.96
2025-12-01,2025-12,UK,East,Sales,10,69694.51,10.6,69859.05,-0.6,-164.54
2025-12-01,2025-12,UK,East,Technology,9,70919.59,9.35,69274.25,-0.35,1645.34
2025-12-01,2025-12,UK,International,G&A,4,26528.92,4.3,27129.32,-0.3,-600.4
2025-12-01,2025-12,UK,International,Marketing,5,36958.91,5.4,38153.39,-0.4,-1194.48
2025-12-01,2025-12,UK,International,Operations,12,65429.7,12.47,65151.5,-0.47,278.2
2025-12-01,2025-12,UK,International,Sales,9,62458.12,9.4,68893.18,-0.4,-6435.06
2025-12-01,2025-12,UK,International,Technology,7,47324.74,7.07,49821.25,-0.07,-2496.51
2025-12-01,2025-12,UK,West,G&A,5,31108.89,5.26,31784.2,-0.26,-675.31
2025-12-01,2025-12,UK,West,Marketing,8,55690.39,8.3,59102.96,-0.3,-3412.57
2025-12-01,2025-12,UK,West,Operations,16,107626.28,17.15,111510.45,-1.15,-3884.17
2025-12-01,2025-12,UK,West,Sales,12,90051.92,12.17,95659.36,-0.17,-5607.44
2025-12-01,2025-12,UK,West,Technology,11,99705.43,11.11,105910.11,-0.11,-6204.68
2025-12-01,2025-12,USA,Central,G&A,7,57754.56,7.35,61225.46,-0.35,-3470.9
2025-12-01,2025-12,USA,Central,Marketing,10,72338.81,10.39,74673.8,-0.39,-2334.99
2025-12-01,2025-12,USA,Central,Operations,23,149328.12,22.92,170586.68,0.08,-21258.56
2025-12-01,2025-12,USA,Central,Sales,17,117716.68,17.69,124931.57,-0.69,-7214.89
2025-12-01,2025-12,USA,Central,Technology,16,123592.72,16.38,124679.14,-0.38,-1086.42
2025-12-01,2025-12,USA,East,G&A,7,53804.36,7.04,53550.86,-0.04,253.5
2025-12-01,2025-12,USA,East,Marketing,10,89821.39,10.76,89956.13,-0.76,-134.74
2025-12-01,2025-12,USA,East,Operations,22,122599.17,23.63,126145.46,-1.63,-3546.29
2025-12-01,2025-12,USA,East,Sales,16,128179.82,15.79,131827.93,0.21,-3648.11
2025-12-01,2025-12,USA,East,Technology,14,118453.47,14.58,126133.0,-0.58,-7679.53
2025-12-01,2025-12,USA,International,G&A,6,39859.4,6.29,42121.38,-0.29,-2261.98
2025-12-01,2025-12,USA,International,Marketing,8,61419.25,8.26,62994.99,-0.26,-1575.74
2025-12-01,2025-12,USA,International,Operations,18,143760.31,18.2,142988.3,-0.2,772.01
2025-12-01,2025-12,USA,International,Sales,14,84448.8,13.78,82918.87,0.22,1529.93
2025-12-01,2025-12,USA,International,Technology,12,61628.45,12.75,65383.18,-0.75,-3754.73
2025-12-01,2025-12,USA,West,G&A,8,53953.9,7.99,54452.91,0.01,-499.01
2025-12-01,2025-12,USA,West,Marketing,11,47527.28,10.78,50644.6,0.22,-3117.32
2025-12-01,2025-12,USA,West,Operations,25,171795.55,26.99,170836.11,-1.99,959.44
2025-12-01,2025-12,USA,West,Sales,20,147676.59,19.99,150919.55,0.01,-3242.96
2025-12-01,2025-12,USA,West,Technology,17,151357.6,16.27,161203.37,0.73,-9845.77
